id,true_label,predicted_label,correct,prob_Stationary,prob_Non-Stationary,confidence
15114,1,0,0,0.6517032989438263,0.34829670105617366,0.6517032989438263
14927,1,0,0,0.4943067843405758,0.5056932156594242,0.5056932156594242
7980,0,1,0,0.08519038729438332,0.9148096127056167,0.9148096127056167
14948,1,0,0,0.7269005865104864,0.2730994134895135,0.7269005865104864
17666,1,0,0,0.8666244757048562,0.1333755242951439,0.8666244757048562
14976,1,0,0,0.7532430149728483,0.2467569850271519,0.7532430149728483
18996,1,0,0,0.9881629913242351,0.011837008675764808,0.9881629913242351
16837,1,0,0,0.72681426675429,0.27318573324570994,0.72681426675429
6677,0,1,0,0.3367897728810363,0.6632102271189639,0.6632102271189639
15192,1,0,0,0.723877549754536,0.2761224502454639,0.723877549754536
15239,1,0,0,0.542217210471273,0.45778278952872703,0.542217210471273
16879,1,0,0,0.7066502557769384,0.2933497442230615,0.7066502557769384
14064,1,0,0,0.4842540159446583,0.5157459840553419,0.5157459840553419
14992,1,0,0,0.8669005456486538,0.13309945435134618,0.8669005456486538
17060,1,0,0,0.6123525103967808,0.3876474896032192,0.6123525103967808
15277,1,0,0,0.5826787935401367,0.41732120645986326,0.5826787935401367
16665,1,0,0,0.6027419428874277,0.39725805711257234,0.6027419428874277
16845,1,0,0,0.8214506528743156,0.1785493471256844,0.8214506528743156
16258,1,0,0,0.8387643511806262,0.16123564881937383,0.8387643511806262
15268,1,0,0,0.4889850157743476,0.5110149842256524,0.5110149842256524
16569,1,0,0,0.8717828528407279,0.12821714715927227,0.8717828528407279
17183,1,0,0,0.6107418245636712,0.38925817543632885,0.6107418245636712
16986,1,0,0,0.9486315577171948,0.05136844228280528,0.9486315577171948
1763,0,1,0,9.39715950492235e-10,0.9999999990602841,0.9999999990602841
14626,1,0,0,0.5741434653961883,0.42585653460381145,0.5741434653961883
17651,1,0,0,0.5,0.5,0.5
14608,1,0,0,0.646052088032095,0.3539479119679051,0.646052088032095
16586,1,0,0,0.6894507055668486,0.31054929443315127,0.6894507055668486
16582,1,0,0,0.7570373037001827,0.24296269629981737,0.7570373037001827
16831,1,0,0,0.6401603363462232,0.35983966365377695,0.6401603363462232
1257,0,1,0,0.40281570794645677,0.5971842920535432,0.5971842920535432
16735,1,0,0,0.5887815223925635,0.4112184776074364,0.5887815223925635
16994,1,0,0,0.5564563224691397,0.4435436775308603,0.5564563224691397
15434,1,0,0,0.8759391707738589,0.1240608292261411,0.8759391707738589
5315,0,1,0,0.28512735259928057,0.7148726474007193,0.7148726474007193
16896,1,0,0,0.541889831758453,0.458110168241547,0.541889831758453
7293,0,1,0,0.17414463291967067,0.8258553670803293,0.8258553670803293
16972,1,0,0,0.9227049737298526,0.07729502627014745,0.9227049737298526
16429,1,0,0,0.8460336349054628,0.15396636509453707,0.8460336349054628
16383,1,0,0,0.6775017392979112,0.3224982607020887,0.6775017392979112
17668,1,0,0,0.9949576445825647,0.005042355417435367,0.9949576445825647
16842,1,0,0,0.6200733350036394,0.3799266649963606,0.6200733350036394
5802,0,1,0,0.430793492882713,0.569206507117287,0.569206507117287
14855,1,0,0,0.5649071845031866,0.4350928154968132,0.5649071845031866
16787,1,0,0,0.6028941508253975,0.39710584917460234,0.6028941508253975
17141,1,0,0,0.7793745336465481,0.220625466353452,0.7793745336465481
15246,1,0,0,0.7861818521721262,0.21381814782787395,0.7861818521721262
13960,1,0,0,0.8491203843007996,0.1508796156992005,0.8491203843007996
14341,1,0,0,0.6863522056473101,0.31364779435268986,0.6863522056473101
16599,1,0,0,0.4841885448637254,0.5158114551362746,0.5158114551362746
16401,1,0,0,0.9193597826249518,0.08064021737504835,0.9193597826249518
16237,1,0,0,0.6027344231718786,0.39726557682812136,0.6027344231718786
15042,1,0,0,0.9336396360891341,0.06636036391086593,0.9336396360891341
14979,1,0,0,0.5620427149947035,0.43795728500529657,0.5620427149947035
16730,1,0,0,0.516312153420108,0.48368784657989206,0.516312153420108
14863,1,0,0,0.6145163142235963,0.3854836857764037,0.6145163142235963
15307,1,0,0,0.6782013489615233,0.3217986510384764,0.6782013489615233
16734,1,0,0,0.671127111140855,0.3288728888591449,0.671127111140855
16758,1,0,0,0.9756963392921372,0.024303660707862766,0.9756963392921372
15025,1,0,0,0.6262979235194466,0.37370207648055337,0.6262979235194466
15398,1,0,0,0.4914792015265468,0.5085207984734531,0.5085207984734531
16081,1,0,0,0.5581668710177654,0.4418331289822347,0.5581668710177654
16576,1,0,0,0.8500145168981038,0.1499854831018962,0.8500145168981038
1626,0,1,0,5.815706838065554e-06,0.9999941842931619,0.9999941842931619
5277,0,1,0,0.03533216116948084,0.9646678388305194,0.9646678388305194
2797,0,1,0,0.4248174373582533,0.5751825626417467,0.5751825626417467
16827,1,0,0,0.8463087376205612,0.15369126237943864,0.8463087376205612
15424,1,0,0,0.9655208499145338,0.034479150085466155,0.9655208499145338
7110,0,1,0,1.2193275863445716e-06,0.9999987806724137,0.9999987806724137
17989,1,0,0,0.5451141212419994,0.4548858787580005,0.5451141212419994
16551,1,0,0,0.7495523642719089,0.25044763572809103,0.7495523642719089
15440,1,0,0,0.5465107512268912,0.4534892487731088,0.5465107512268912
16823,1,0,0,0.6325036177746818,0.3674963822253183,0.6325036177746818
16996,1,0,0,0.48403530053764926,0.5159646994623509,0.5159646994623509
3148,0,1,0,0.42055357689582473,0.5794464231041752,0.5794464231041752
17066,1,0,0,0.8293270419205834,0.17067295807941646,0.8293270419205834
16875,1,0,0,0.8742847451843632,0.1257152548156368,0.8742847451843632
16722,1,0,0,0.7841777730169497,0.2158222269830502,0.7841777730169497
15075,1,0,0,0.798795945235397,0.20120405476460293,0.798795945235397
5565,0,1,0,1.0667335330677894e-07,0.9999998933266466,0.9999998933266466
16096,1,0,0,0.7152390845682708,0.2847609154317292,0.7152390845682708
16241,1,0,0,0.9598653857868287,0.04013461421317133,0.9598653857868287
2760,0,1,0,0.40930864991658295,0.5906913500834171,0.5906913500834171
16720,1,0,0,0.6770617156904748,0.3229382843095252,0.6770617156904748
17243,1,0,0,0.7000948182309412,0.29990518176905856,0.7000948182309412
16570,1,0,0,0.8170663391459242,0.18293366085407584,0.8170663391459242
15542,1,0,0,0.4793958110619049,0.520604188938095,0.520604188938095
17098,1,0,0,0.7064700245651742,0.293529975434826,0.7064700245651742
16686,1,0,0,0.6251008006564136,0.3748991993435864,0.6251008006564136
18299,1,0,0,0.993175843133914,0.0068241568660859855,0.993175843133914
16388,1,0,0,0.9998713087448096,0.0001286912551903125,0.9998713087448096
16221,1,0,0,0.7437409500607572,0.2562590499392425,0.7437409500607572
