id,true_label,predicted_label,correct,prob_Trend,prob_Volatility,prob_Stochastic,prob_Anomaly,prob_Structural Break,confidence
4798,4,3,0,0.005412146344003407,0.008007890500747059,0.007627239383107888,0.490296936135,0.4886557876371414,0.490296936135
5010,4,0,0,0.8596285001368118,0.003193805213022358,0.03797010400392831,0.0031006862808582005,0.09610690436537932,0.8596285001368118
4997,4,2,0,0.009876658536221147,0.0009175847658795346,0.40059342567463146,0.001078622004426683,0.5875337090188409,0.5875337090188409
3901,1,3,0,0.0003238422352837964,0.5992467033680058,0.0027739639084385943,0.3655929998482955,0.032062490639976154,0.5992467033680058
3551,1,0,0,0.43595493011956793,0.13154446790004176,0.06584724984262487,0.025164145036842802,0.34148920710092245,0.43595493011956793
3404,2,0,0,0.3357740118861889,0.0018043405210787962,0.5963834113605789,0.00801380041173173,0.05802443582042158,0.5963834113605789
4834,4,1,0,0.0007334779713973622,0.3215218680917825,0.002447051158176339,0.003003298770748832,0.6722943040078951,0.6722943040078951
3262,2,0,0,0.6268057202532379,0.0009873861608403044,0.3462643863074137,0.0030718921896575697,0.022870615088850712,0.6268057202532379
3943,1,3,0,0.0016838216019366158,0.07669926757314688,0.004773109497926191,0.8326958477277258,0.08414795359926444,0.8326958477277258
4732,4,1,0,0.00031965814032229394,0.44628951947697726,0.002723975800176079,0.003781789107204833,0.5468850574753196,0.5468850574753196
3882,1,3,0,0.0002912081584677361,0.2915689956577666,0.0019708513385251853,0.693231828297234,0.0129371165480069,0.693231828297234
4743,4,1,0,0.0011342243399706054,0.7176791893606608,0.004302151757754822,0.05041921501821914,0.226465219523395,0.7176791893606608
4616,4,2,0,0.0024122184125021902,0.0005030143428724109,0.3798157200811571,0.04477383002088592,0.5724952171425823,0.5724952171425823
4925,4,2,0,0.0006645807659747953,0.0003194847474793355,0.9044239283253307,0.002060626597499814,0.09253137956371534,0.9044239283253307
4883,4,2,0,0.007869079351656493,0.0014691061811813962,0.47514726818494624,0.0023023023899526335,0.5132122438922632,0.5132122438922632
4792,4,3,0,0.002738222752024552,0.06599537172580913,0.012332551583946826,0.4757250910364478,0.44320876290177175,0.4757250910364478
4583,4,3,0,0.0001952216129159385,0.0008902847535936798,0.004961746811370709,0.8251834266748027,0.16876932014731716,0.8251834266748027
4737,4,1,0,0.0003931521583274937,0.4356669653469585,0.0041388297408383005,0.024350480630065837,0.5354505721238101,0.5354505721238101
3386,2,0,0,0.34277876894750847,0.001024675724158575,0.6220022663621627,0.002837325588845211,0.03135696337732492,0.6220022663621627
4272,3,4,0,0.0004516333933783672,0.0001840339878626868,0.03558129125795871,0.010643968140977692,0.9531390732198227,0.9531390732198227
4528,4,3,0,0.00358399283470246,0.0024429408798569523,0.07852152423671528,0.409380339506997,0.5060712025417281,0.5060712025417281
3465,2,0,0,0.7346064921739874,0.0009811666964076326,0.2531071413287095,0.0018818103745458948,0.009423389426349365,0.7346064921739874
4928,4,2,0,0.002864231804660764,0.00032053241307086235,0.720919966787813,0.0026885261066045617,0.2732067428878508,0.720919966787813
3972,1,3,0,0.0003343874798217346,0.5634769960779735,0.002434794077540454,0.4104751924987845,0.023278629865879738,0.5634769960779735
3983,1,3,0,0.00018774892156265722,0.6748517087569911,0.0017558594446911691,0.31169517258876317,0.01150951028799176,0.6748517087569911
4870,4,0,0,0.7044589590435923,0.009563455658886768,0.11552815557219015,0.009635119211806185,0.16081431051352452,0.7044589590435923
4356,3,4,0,0.02609594465773298,0.005319316070015113,0.04661680587407894,0.18882043929630615,0.7331474941018672,0.7331474941018672
3913,1,3,0,0.00017739811174982575,0.10824673201762025,0.0017569905504826256,0.8744347232527047,0.015384156067442808,0.8744347232527047
5000,4,0,0,0.8193315198559086,0.00615336156246482,0.09384530187258691,0.006274495806265674,0.07439532090277347,0.8193315198559086
4585,4,3,0,0.0012703154930920925,0.0063788222583528835,0.0056703987094264,0.4565155057189513,0.5301649578201771,0.5301649578201771
4512,4,3,0,0.00023409673122277378,0.0014682895100393435,0.00265074116588232,0.9529915410353998,0.04265533155745546,0.9529915410353998
3439,2,0,0,0.6992688190249579,0.001433661577623115,0.28356616073776136,0.001236313564650158,0.014495045095007153,0.6992688190249579
4638,4,3,0,0.0013320409292764666,0.001030384053408609,0.015567436793978921,0.2971921572761712,0.6848779809471647,0.6848779809471647
4874,4,2,0,0.0005579730630047049,0.0004505949267967696,0.9142978849171379,0.0023725082914157476,0.08232103880164503,0.9142978849171379
