id,true_label,predicted_label,correct,prob_Stationary,prob_Non-Stationary,confidence
16548,1,0,0,0.5077682733535767,0.4922317564487457,0.5077682733535767
17071,1,0,0,0.9918953776359558,0.008104623295366764,0.9918953776359558
17222,1,0,0,0.7320214509963989,0.26797857880592346,0.7320214509963989
5137,0,1,0,0.08254528045654297,0.917454719543457,0.917454719543457
16692,1,0,0,0.7533059120178223,0.24669405817985535,0.7533059120178223
6263,0,1,0,0.31135785579681396,0.688642144203186,0.688642144203186
1763,0,1,0,0.007722258567810059,0.9922777414321899,0.9922777414321899
5292,0,1,0,0.0009465217590332031,0.9990534782409668,0.9990534782409668
9106,0,1,0,0.4013451933860779,0.5986548066139221,0.5986548066139221
16624,1,0,0,0.6831151247024536,0.316884845495224,0.6831151247024536
17331,1,0,0,0.528756856918335,0.47124314308166504,0.528756856918335
7197,0,1,0,0.25759994983673096,0.742400050163269,0.742400050163269
16554,1,0,0,0.815873384475708,0.184126615524292,0.815873384475708
4117,0,1,0,0.24219173192977905,0.757808268070221,0.757808268070221
16896,1,0,0,0.7665100693702698,0.23348994553089142,0.7665100693702698
3288,0,1,0,0.25761204957962036,0.7423879504203796,0.7423879504203796
16571,1,0,0,0.5079580545425415,0.4920419156551361,0.5079580545425415
16845,1,0,0,0.928489625453949,0.07151035219430923,0.928489625453949
16079,1,0,0,0.6464371085166931,0.3535628914833069,0.6464371085166931
5178,0,1,0,0.3121386170387268,0.6878613829612732,0.6878613829612732
16840,1,0,0,0.6622213125228882,0.33777865767478943,0.6622213125228882
17651,1,0,0,0.5241206884384155,0.4758793115615845,0.5241206884384155
17060,1,0,0,0.6910954117774963,0.30890458822250366,0.6910954117774963
3156,0,1,0,0.3917462229728699,0.6082537770271301,0.6082537770271301
15295,1,0,0,0.747384786605835,0.25261521339416504,0.747384786605835
16894,1,0,0,0.9533820152282715,0.04661796614527702,0.9533820152282715
16892,1,0,0,0.9863491654396057,0.013650805689394474,0.9863491654396057
3037,0,1,0,0.42788708209991455,0.5721129179000854,0.5721129179000854
16413,1,0,0,0.8686619997024536,0.131337970495224,0.8686619997024536
16248,1,0,0,0.7046589851379395,0.29534101486206055,0.7046589851379395
16754,1,0,0,0.9653562903404236,0.03464371711015701,0.9653562903404236
6820,0,1,0,0.18033450841903687,0.8196654915809631,0.8196654915809631
18420,1,0,0,0.868922233581543,0.13107779622077942,0.868922233581543
1626,0,1,0,0.4004055857658386,0.5995944142341614,0.5995944142341614
14666,1,0,0,0.5285912752151489,0.4714086949825287,0.5285912752151489
16916,1,0,0,0.8371778130531311,0.1628221869468689,0.8371778130531311
16232,1,0,0,0.9703859686851501,0.029614035040140152,0.9703859686851501
16409,1,0,0,0.8804618120193481,0.11953816562891006,0.8804618120193481
7219,0,1,0,0.05050086975097656,0.9494991302490234,0.9494991302490234
16976,1,0,0,0.9320695400238037,0.0679304376244545,0.9320695400238037
16963,1,0,0,0.8507308959960938,0.14926913380622864,0.8507308959960938
16747,1,0,0,0.6943004131317139,0.30569955706596375,0.6943004131317139
17075,1,0,0,0.9398233890533447,0.06017661839723587,0.9398233890533447
16067,1,0,0,0.6410830020904541,0.3589169681072235,0.6410830020904541
17540,1,0,0,0.5822325944900513,0.41776740550994873,0.5822325944900513
16933,1,0,0,0.9881011247634888,0.011898868717253208,0.9881011247634888
16268,1,0,0,0.8112404346466064,0.18875955045223236,0.8112404346466064
17097,1,0,0,0.8589187860488892,0.14108119904994965,0.8589187860488892
17236,1,0,0,0.6989600658416748,0.3010399639606476,0.6989600658416748
5281,0,1,0,0.2667323350906372,0.7332676649093628,0.7332676649093628
16645,1,0,0,0.5968198776245117,0.4031800925731659,0.5968198776245117
15110,1,0,0,0.7408148050308228,0.25918519496917725,0.7408148050308228
16659,1,0,0,0.9967737793922424,0.0032262452878057957,0.9967737793922424
16926,1,0,0,0.6427066326141357,0.35729336738586426,0.6427066326141357
17653,1,0,0,0.6838462352752686,0.31615373492240906,0.6838462352752686
17025,1,0,0,0.9830846786499023,0.016915328800678253,0.9830846786499023
16382,1,0,0,0.8765760064125061,0.1234240010380745,0.8765760064125061
5353,0,1,0,0.24007797241210938,0.7599220275878906,0.7599220275878906
16222,1,0,0,0.7127065658569336,0.2872934341430664,0.7127065658569336
16611,1,0,0,0.9928779602050781,0.007122027687728405,0.9928779602050781
16223,1,0,0,0.9317911267280579,0.06820887327194214,0.9317911267280579
5637,0,1,0,0.18402177095413208,0.8159782290458679,0.8159782290458679
17160,1,0,0,0.8007615804672241,0.19923841953277588,0.8007615804672241
5451,0,1,0,0.0050604939460754395,0.9949395060539246,0.9949395060539246
955,0,1,0,0.4620332717895508,0.5379667282104492,0.5379667282104492
16654,1,0,0,0.942966639995575,0.05703333765268326,0.942966639995575
16086,1,0,0,0.9930307269096375,0.006969265639781952,0.9930307269096375
3437,0,1,0,0.3358083963394165,0.6641916036605835,0.6641916036605835
16995,1,0,0,0.9221017360687256,0.07789823412895203,0.9221017360687256
16080,1,0,0,0.527100682258606,0.47289934754371643,0.527100682258606
16690,1,0,0,0.7778017520904541,0.2221982479095459,0.7778017520904541
16403,1,0,0,0.9735836386680603,0.026416387408971786,0.9735836386680603
16918,1,0,0,0.8889373540878296,0.11106265336275101,0.8889373540878296
8166,0,1,0,0.42396169900894165,0.5760383009910583,0.5760383009910583
17205,1,0,0,0.992554247379303,0.007445736788213253,0.992554247379303
16266,1,0,0,0.5860674977302551,0.4139325022697449,0.5860674977302551
4947,0,1,0,0.2519066333770752,0.7480933666229248,0.7480933666229248
16590,1,0,0,0.9223533868789673,0.0776466429233551,0.9223533868789673
16720,1,0,0,0.5331891775131226,0.46681079268455505,0.5331891775131226
8051,0,1,0,0.3809513449668884,0.6190486550331116,0.6190486550331116
16431,1,0,0,0.9669784903526306,0.033021505922079086,0.9669784903526306
16227,1,0,0,0.9830887913703918,0.016911230981349945,0.9830887913703918
16434,1,0,0,0.9463555812835693,0.05364441126585007,0.9463555812835693
6279,0,1,0,0.09086340665817261,0.9091365933418274,0.9091365933418274
1366,0,1,0,0.45857757329940796,0.541422426700592,0.541422426700592
8277,0,1,0,0.2897188067436218,0.7102811932563782,0.7102811932563782
17260,1,0,0,0.7015858888626099,0.2984141409397125,0.7015858888626099
16252,1,0,0,0.7298452854156494,0.270154744386673,0.7298452854156494
5802,0,1,0,0.4569355845451355,0.5430644154548645,0.5430644154548645
16956,1,0,0,0.982977569103241,0.017022451385855675,0.982977569103241
17110,1,0,0,0.7838108539581299,0.2161891758441925,0.7838108539581299
16259,1,0,0,0.875494658946991,0.12450533360242844,0.875494658946991
14169,1,0,0,0.6793555021286011,0.3206444978713989,0.6793555021286011
6945,0,1,0,0.3707866072654724,0.6292133927345276,0.6292133927345276
16993,1,0,0,0.9966062903404236,0.003393684048205614,0.9966062903404236
16415,1,0,0,0.9442083239555359,0.0557916983962059,0.9442083239555359
16089,1,0,0,0.8765185475349426,0.12348147481679916,0.8765185475349426
7401,0,1,0,0.4792425036430359,0.5207574963569641,0.5207574963569641
7207,0,1,0,0.4625440835952759,0.5374559164047241,0.5374559164047241
16817,1,0,0,0.5063872337341309,0.49361279606819153,0.5063872337341309
1734,0,1,0,0.3512873649597168,0.6487126350402832,0.6487126350402832
