id,true_label,predicted_label,correct,prob_Trend,prob_Volatility,prob_Stochastic,prob_Anomaly,prob_Structural Break,confidence
19869,4,2,0,0.008096364196318411,0.00015497176291983666,0.7252819533084146,0.0004895204724494805,0.26597719025989774,0.7252819533084146
18179,4,3,0,0.0002194309398517856,0.004550500149150449,0.0003819822323735734,0.9578749446030873,0.03697314207553683,0.9578749446030873
13578,2,4,0,0.012107723925044325,0.0009220871543348096,0.10195823415301343,0.009016217273183193,0.8759957374944242,0.8759957374944242
18131,4,3,0,0.004923357889212695,0.10759501454333173,0.00968420945543904,0.46338611704565535,0.4144113010663611,0.46338611704565535
19694,4,2,0,0.003574898189499105,0.00020509575211631517,0.8218839638368753,0.00039810106506247075,0.17393794115644665,0.8218839638368753
13339,2,4,0,0.1294951435188038,0.0009058974420840864,0.34809468252973363,0.002752922801978158,0.5187513537074003,0.5187513537074003
18925,4,3,0,0.017976097846805775,0.006649584144456998,0.18041199912268507,0.5347961727215635,0.26016614616448847,0.5347961727215635
18373,4,3,0,0.0032261951256262675,0.003349727465665542,0.006057271847993232,0.5808657735439647,0.4065010320167502,0.5808657735439647
19400,4,2,0,0.04442868285109236,0.00023933621048849248,0.9032278278972755,0.002958455033339305,0.04914569800780437,0.9032278278972755
15325,1,3,0,0.00027395254378047046,0.2669416508912643,0.000395792822703784,0.713908338829687,0.0184802649125646,0.713908338829687
19355,4,2,0,0.0005211299651512167,0.0001506893360020459,0.8674508853737746,0.000503951346169476,0.13137334397890282,0.8674508853737746
18252,4,3,0,0.0012994059926762845,0.002270888619571658,0.0032311812227793215,0.7692027260378692,0.22399579812710357,0.7692027260378692
18019,4,3,0,0.0024942238443214516,0.013794343498750257,0.003111501560817977,0.6896839138162691,0.2909160172798411,0.6896839138162691
10258,0,4,0,0.010410929936925833,0.00026543053881832127,0.01074065299186447,0.0007531109103193162,0.9778298756220721,0.9778298756220721
18094,4,3,0,0.000274063900977432,0.0048233519115822975,0.0007083362261471894,0.9647208130429543,0.029473434918338825,0.9647208130429543
18237,4,3,0,0.0004387770800348217,0.0033282752037473735,0.0005802221788962705,0.9437056214912594,0.051947104046062356,0.9437056214912594
19162,4,1,0,0.0003260309802539468,0.567498447715352,0.0005705900439106883,0.018647995973386337,0.41295693528709715,0.567498447715352
16568,3,1,0,7.237888311525729e-05,0.977465776683608,0.00014684062839552322,0.02055994273577575,0.0017550610691055087,0.977465776683608
18107,4,3,0,0.0014603599671160756,0.005139207266555705,0.0030372214376697187,0.8699659133001391,0.1203972980285194,0.8699659133001391
18630,4,3,0,0.0015768684430687938,0.02667163995858429,0.0028346790872775937,0.5515041439214805,0.41741266858958875,0.5515041439214805
13736,2,4,0,0.00144529725066353,0.004461544011379703,0.004561933618271702,0.4855378369981548,0.5039933881215302,0.5039933881215302
19904,4,2,0,0.002967466994886714,0.00017043202892393926,0.7814188187515728,0.00026493188767229227,0.2151783503369442,0.7814188187515728
13315,2,4,0,0.027648731483767296,0.0007713731594084173,0.24911407513594647,0.00119775369946533,0.7212680665214124,0.7212680665214124
18100,4,3,0,0.0011772734241477555,0.005529719170392479,0.0012686693790498395,0.7238286134315259,0.268195724594884,0.7238286134315259
11084,0,2,0,0.4064711757967612,0.00031736753819656114,0.5537408185022165,0.0025640733098242973,0.03690656485300152,0.5537408185022165
18049,4,3,0,0.0047189378928519845,0.04233822597306833,0.007769252572333476,0.7063575327464352,0.23881605081531102,0.7063575327464352
13672,2,0,0,0.5937244013879627,0.00017402814501406725,0.37055968319471116,0.00037338397986194264,0.03516850329245011,0.5937244013879627
13927,2,4,0,0.016741537523020128,0.0014849232844784954,0.09658530543121956,0.021659424181575536,0.8635288095797062,0.8635288095797062
10186,0,4,0,0.43877591472660626,0.0006589391759495359,0.03402400485259847,0.0013129039550457192,0.5252282372898001,0.5252282372898001
17967,4,3,0,0.004548560036405258,0.0035388846740493874,0.005925706719005875,0.5120792773569547,0.4739075712135849,0.5120792773569547
18345,4,3,0,0.0004876971503869215,0.00169725526441781,0.0010823391282850606,0.9370108528706457,0.05972185558626449,0.9370108528706457
17993,4,3,0,0.0008875707723117684,0.005400908937633357,0.003273688208657443,0.7723975003306377,0.21804033175075982,0.7723975003306377
18350,4,0,0,0.4574918359284691,0.0007315397099379812,0.14121620088936487,0.001794371627473059,0.3987660518447549,0.4574918359284691
