id,true_label,predicted_label,correct,prob_stationary,prob_deterministic_trend,prob_stochastic_trend,prob_volatility,prob_collective_anomaly,prob_contextual_anomaly,prob_mean_shift,prob_point_anomaly,prob_trend_shift,prob_variance_shift,confidence
726,6,0,0,0.6216465998252075,0.009386876667060756,0.004394578721199957,0.1459378291871576,0.09927605673615308,0.004153234654955097,0.08824353096216483,0.00983908649104934,0.0032034043056879693,0.013918802449363853,0.6216465998252075
817,4,6,0,0.05350098073637919,0.043730949359421914,0.02267220766764834,0.019961477142461645,0.21027001542162754,0.00796480574561814,0.5396959194890217,0.01967302703500799,0.045224122336396506,0.03730649506641703,0.5396959194890217
200,0,4,0,0.05611640265469779,0.003946484777454553,0.0019440979077780737,0.01519626755964066,0.8907166422077412,0.002920277847955008,0.008626369390381559,0.00867415959764497,0.0021346385646092785,0.00972465949209777,0.8907166422077412
144,4,0,0,0.7287438382883975,0.007831179955042884,0.0011824619360667036,0.02811801877715564,0.20258005101667764,0.0030057235004008337,0.017412829455606786,0.007835562575553711,0.0013138677098695104,0.0019764667852289917,0.7287438382883975
183,1,4,0,0.01431112796292219,0.42091823779968485,0.0038854693621467777,0.0030095952616893858,0.4270368562879906,0.022167323053126103,0.0861160076912781,0.014838201725581831,0.003518486838881828,0.004198694016698454,0.4270368562879906
696,8,6,0,0.00553290743735575,0.06806750880308,0.0062831877106632305,0.0033472095127077372,0.027462098778261536,0.005021887619540179,0.6708645464884809,0.005159769648420346,0.203659809125078,0.004601074876412074,0.6708645464884809
204,2,8,0,0.016056115387340957,0.05546098782773362,0.15609911418294184,0.008899153723561823,0.043598269307332065,0.011007234575353771,0.10697309902028944,0.0165605075863653,0.5639789552642099,0.021366563124871715,0.5639789552642099
80,6,0,0,0.19895868133791342,0.01301344541385546,0.004519675086877228,0.0668761866381144,0.17857415905821422,0.004511513021563728,0.5110113419689989,0.007441046780551587,0.003639070660261524,0.011454880033649565,0.5110113419689989
412,6,0,0,0.5190698351787186,0.019135609333630985,0.0037332034555632347,0.062078811582049295,0.12411449752147263,0.0050093599787683395,0.24318368051939987,0.008593486839777495,0.005862265310906151,0.009219250279712645,0.5190698351787186
813,3,0,0,0.6061840408559085,0.0027761560569379974,0.0014327217223053176,0.3504919234318163,0.017154078015355546,0.001532173421659628,0.011319945344637592,0.0027230879653391137,0.001408021223980775,0.004977851962059397,0.6061840408559085
186,2,8,0,0.0020940315390529617,0.000947858002674115,0.3932502368772186,0.0014419597509164508,0.003413151940676993,0.0022977916880685466,0.002671457375010606,0.0027745758569296393,0.588551262724906,0.0025576742445464597,0.588551262724906
278,1,6,0,0.002489964983002925,0.4116170057642533,0.01161511149146399,0.0018559279974149083,0.003635194818141128,0.004986061725890804,0.5412857321706279,0.002943808022804516,0.016741168740108968,0.0028300242862911574,0.5412857321706279
765,3,0,0,0.6925198169103015,0.0035708902648956195,0.0015796303128128636,0.25837635138083376,0.014748360087110472,0.0015884777139296437,0.019005069251368252,0.0019673847822403254,0.001675789787035448,0.0049682295094722355,0.6925198169103015
289,1,2,0,0.0019080089104047317,0.5254990544850887,0.4459067294117263,0.0019501029989751268,0.0031631469639784335,0.00408654030114353,0.004487458897276848,0.003716890199937073,0.006711730313924323,0.002570337517544419,0.5254990544850887
868,3,0,0,0.6097063593394139,0.004972630351227823,0.0016127444776982114,0.2990365404815652,0.046692313553381444,0.0019812338801694983,0.0244540563087056,0.00537063357721668,0.0019422984295646127,0.004231189601057162,0.6097063593394139
838,1,2,0,0.0020314117880336335,0.4340089052596641,0.537780882837337,0.002054535796549623,0.0032754038515213036,0.004260750552319823,0.004196672832167586,0.00392981393790423,0.005781776984490059,0.0026798461600129014,0.537780882837337
921,5,4,0,0.039254710188032955,0.0633719564995581,0.0027564645353845268,0.004843330404939286,0.5443035040184199,0.293064483759878,0.027423428874549717,0.018523676951400347,0.0030594349936768767,0.0033990097741608476,0.5443035040184199
642,3,0,0,0.6301173707666751,0.003576922750745426,0.001423905432479046,0.31806801176499194,0.019787306765333114,0.0016901916106476858,0.014706302917902354,0.004372925594009826,0.0015877568979265255,0.00466930549928902,0.6301173707666751
582,1,2,0,0.0020791491188972533,0.3342544069795361,0.6382299169992405,0.0020730413248310135,0.0033037428495365957,0.004169480781555478,0.0041146596575490435,0.003905506097149718,0.005173055645927966,0.00269704054577681,0.6382299169992405
516,4,0,0,0.3709844855642258,0.012447183550206199,0.0036816651262276782,0.003256446616815229,0.5547831218778005,0.013039474399682463,0.011411509766655586,0.02454103038178651,0.002529797299268449,0.003325285417331357,0.5547831218778005
698,4,0,0,0.8091990180055114,0.010016023482644052,0.001924326222899297,0.06731944581436378,0.04742207559002711,0.003017411800601578,0.047918087721130286,0.006741167461007515,0.0024235713509417095,0.004018872550873623,0.8091990180055114
977,1,2,0,0.002117913080062111,0.3418386733107781,0.6303717792246291,0.0021169789353581445,0.003358392402455738,0.0042909474196499925,0.004030635257275865,0.0040058159375030294,0.0051176267550553465,0.0027512376772324937,0.6303717792246291
