id,true_label,predicted_label,correct,prob_Stationary,prob_Non-Stationary,confidence
4290,1,0,0,0.6316708871916638,0.3683291128083362,0.6316708871916638
2712,1,0,0,0.7548860161375108,0.2451139838624892,0.7548860161375108
1481,0,1,0,0.07224262281828477,0.9277573771817154,0.9277573771817154
190,0,1,0,0.3366371600769892,0.6633628399230109,0.6633628399230109
3882,1,0,0,0.59237434581461,0.40762565418538993,0.59237434581461
4040,1,0,0,0.9999415952114713,5.840478852869159e-05,0.9999415952114713
4530,1,0,0,0.5716343213350893,0.42836567866491077,0.5716343213350893
4085,1,0,0,0.8375500807722303,0.1624499192277696,0.8375500807722303
4218,1,0,0,0.8591953389664032,0.14080466103359657,0.8591953389664032
4271,1,0,0,0.9873497208968612,0.012650279103138802,0.9873497208968612
2660,1,0,0,0.7271351405812382,0.2728648594187617,0.7271351405812382
3881,1,0,0,0.5999945110844471,0.4000054889155528,0.5999945110844471
4046,1,0,0,0.5769790172651341,0.42302098273486577,0.5769790172651341
4038,1,0,0,0.8866899072340214,0.1133100927659785,0.8866899072340214
4391,1,0,0,0.5745124882426751,0.42548751175732474,0.5745124882426751
4164,1,0,0,0.7157433830555722,0.28425661694442794,0.7157433830555722
226,0,1,0,0.44348719623046623,0.5565128037695339,0.5565128037695339
3986,1,0,0,0.6973715695107714,0.30262843048922855,0.6973715695107714
4175,1,0,0,0.8977826678111327,0.10221733218886736,0.8977826678111327
3967,1,0,0,0.5069765993159208,0.49302340068407924,0.5069765993159208
4446,1,0,0,0.5364288010939867,0.46357119890601334,0.5364288010939867
3987,1,0,0,0.9174069112949528,0.0825930887050473,0.9174069112949528
4522,1,0,0,0.9068347049543456,0.09316529504565421,0.9068347049543456
3893,1,0,0,0.8852100940277012,0.1147899059722988,0.8852100940277012
2704,1,0,0,0.9873456417783538,0.012654358221646263,0.9873456417783538
4088,1,0,0,0.714217057482791,0.2857829425172092,0.714217057482791
4493,1,0,0,0.7530866056246092,0.24691339437539062,0.7530866056246092
4118,1,0,0,0.9197563001680165,0.08024369983198334,0.9197563001680165
380,0,1,0,0.34374378550547524,0.6562562144945248,0.6562562144945248
4203,1,0,0,0.7581213510253559,0.24187864897464412,0.7581213510253559
4460,1,0,0,0.6788115421136346,0.32118845788636513,0.6788115421136346
1491,0,1,0,0.0035685911532631234,0.9964314088467368,0.9964314088467368
4044,1,0,0,0.9655281671480836,0.03447183285191619,0.9655281671480836
4165,1,0,0,0.8059688821145529,0.19403111788544722,0.8059688821145529
3901,1,0,0,0.6203821046902546,0.37961789530974543,0.6203821046902546
4185,1,0,0,0.7093316948690489,0.29066830513095093,0.7093316948690489
3897,1,0,0,0.9446395309917673,0.05536046900823278,0.9446395309917673
162,0,1,0,0.29623954097716454,0.7037604590228355,0.7037604590228355
3915,1,0,0,0.7136477460714948,0.2863522539285051,0.7136477460714948
