id,true_label,predicted_label,correct,prob_Stationary,prob_Non-Stationary,confidence
4290,1,0,0,0.8907795554333151,0.10922044456668491,0.8907795554333151
1481,0,1,0,0.13478030700893273,0.8652196929910673,0.8652196929910673
4240,1,0,0,0.6116887482129922,0.3883112517870078,0.6116887482129922
4040,1,0,0,0.9853557031508666,0.014644296849133324,0.9853557031508666
4085,1,0,0,0.6101983016471209,0.3898016983528792,0.6101983016471209
4218,1,0,0,0.8947974270493654,0.10520257295063462,0.8947974270493654
4285,1,0,0,0.7500982459976052,0.2499017540023948,0.7500982459976052
1314,0,1,0,0.4365811931034179,0.5634188068965821,0.5634188068965821
4038,1,0,0,0.9721660406633276,0.027833959336672424,0.9721660406633276
4164,1,0,0,0.6289509075945853,0.3710490924054147,0.6289509075945853
3986,1,0,0,0.8052382481251692,0.1947617518748308,0.8052382481251692
4175,1,0,0,0.970178128492959,0.02982187150704098,0.970178128492959
155,0,1,0,0.3944421336610836,0.6055578663389164,0.6055578663389164
3987,1,0,0,0.9347123916747513,0.06528760832524877,0.9347123916747513
1772,0,1,0,0.19164414735208768,0.8083558526479123,0.8083558526479123
3893,1,0,0,0.777283145268635,0.22271685473136504,0.777283145268635
4118,1,0,0,0.9215968040729838,0.07840319592701617,0.9215968040729838
380,0,1,0,0.15621686093088294,0.8437831390691171,0.8437831390691171
4203,1,0,0,0.9612917986790698,0.03870820132093018,0.9612917986790698
1491,0,1,0,0.036298424601889145,0.9637015753981109,0.9637015753981109
4044,1,0,0,0.9920978085376654,0.007902191462334644,0.9920978085376654
4165,1,0,0,0.6571646353813609,0.3428353646186391,0.6571646353813609
4185,1,0,0,0.5369786978230437,0.46302130217695625,0.5369786978230437
3897,1,0,0,0.9919957837760054,0.00800421622399457,0.9919957837760054
3915,1,0,0,0.871856395902349,0.12814360409765102,0.871856395902349
1461,0,1,0,0.42847318219851593,0.5715268178014841,0.5715268178014841
