id,true_label,predicted_label,correct,prob_Trend,prob_Volatility,prob_Stochastic,prob_Anomaly,prob_Structural Break,confidence
2804,0,4,0,0.03996976,0.0049991575,0.45426688,0.012201902,0.48856232,0.48856232
4567,4,0,0,0.46183,0.0012035273,0.068896204,0.056675326,0.41139492,0.46183
4608,4,0,0,0.9107485,0.0011599562,0.020322485,0.008733651,0.059035454,0.9107485
3430,2,3,0,0.0042960434,0.00766091,0.1726031,0.76113325,0.054306716,0.76113325
3093,2,3,0,0.00029081572,0.00021150193,0.22841229,0.7424261,0.028659336,0.7424261
4798,4,1,0,0.00065246975,0.93471026,0.00025966574,0.002174254,0.062203355,0.93471026
3284,2,4,0,0.020397825,0.0001770637,0.00812137,0.22198199,0.7493218,0.7493218
3785,1,3,0,0.036199305,0.1972172,0.043229457,0.6891972,0.034156848,0.6891972
4716,4,2,0,0.013081235,0.0010785229,0.7970197,0.0032710745,0.18554947,0.7970197
3910,1,3,0,0.02370366,0.03177245,0.25606677,0.6426269,0.045830205,0.6426269
3186,2,4,0,0.15168062,0.0009898246,0.014129265,0.09971702,0.73348325,0.73348325
4481,3,0,0,0.4075134,0.0006103389,0.22869343,0.009188624,0.35399425,0.4075134
3986,1,3,0,0.009208764,0.0029548262,0.004000807,0.9141068,0.069728844,0.9141068
4921,4,3,0,0.2248052,0.0099640135,0.32170385,0.336134,0.107392974,0.336134
4545,4,0,0,0.8272824,0.00034901375,0.08349762,0.051312063,0.03755888,0.8272824
4548,4,0,0,0.91162556,7.286698e-05,0.04027303,0.0004955949,0.047532953,0.91162556
3897,1,3,0,0.36872485,0.0010501206,0.1600119,0.4059167,0.06429637,0.4059167
4775,4,1,0,0.0049648574,0.75896895,0.0013115556,0.0028657967,0.23188883,0.75896895
4773,4,1,0,0.0007560544,0.97879684,0.0010980335,0.0027317465,0.016617311,0.97879684
4604,4,0,0,0.92429966,0.00042744537,0.023704926,0.015525475,0.036042534,0.92429966
4264,3,1,0,7.4519057e-06,0.9991072,9.666695e-06,3.6240308e-05,0.00083946594,0.9991072
3789,1,3,0,0.018846933,0.15130858,0.171696,0.41654387,0.24160463,0.41654387
4687,4,2,0,0.06850546,0.31846932,0.3314622,0.17492722,0.106635824,0.3314622
3095,2,0,0,0.6782598,0.0006252612,0.121239655,0.08991405,0.10996122,0.6782598
3278,2,0,0,0.9104268,0.0003966761,0.016923886,0.003975955,0.0682767,0.9104268
2695,0,2,0,0.0031545553,0.0012338345,0.9748653,0.0057695517,0.014976765,0.9748653
4529,4,0,0,0.9315551,0.0006203403,0.012323816,0.051710557,0.003790135,0.9315551
4784,4,1,0,0.0023119545,0.6095385,0.0006298202,0.0047768657,0.3827429,0.6095385
3932,1,4,0,0.08907451,0.023862986,0.007202676,0.10698027,0.77287954,0.77287954
4818,4,1,0,0.00012639107,0.9975956,0.00011547109,0.0001980396,0.0019645265,0.9975956
4401,3,2,0,0.42325476,0.0030428562,0.53314817,0.01023021,0.030324042,0.53314817
4522,4,0,0,0.9651307,0.00020883394,0.0056727147,0.02822669,0.00076106074,0.9651307
3128,2,4,0,0.05970228,0.00018829606,0.12751049,0.009814353,0.8027846,0.8027846
2842,0,1,0,0.0011424068,0.9665815,0.00047853973,0.0058891377,0.02590845,0.9665815
3134,2,0,0,0.60730314,0.0003202708,0.26296407,0.0011811609,0.12823136,0.60730314
3182,2,3,0,0.10995676,0.20319699,0.24027435,0.31451693,0.13205497,0.31451693
2622,0,2,0,0.14633024,0.005043079,0.5331979,0.24096628,0.07446249,0.5331979
