id,true_label,predicted_label,correct,prob_Trend,prob_Volatility,prob_Stochastic,prob_Anomaly,prob_Structural Break,confidence
2804,0,4,0,0.15332142319783035,0.060837582416030836,0.3014542436515254,0.13544972574644287,0.3489370249881706,0.3489370249881706
4567,4,0,0,0.5137970897920043,0.018859754643110998,0.17566589628907414,0.12743918878165747,0.164238070494153,0.5137970897920043
4608,4,0,0,0.363592751289424,0.012483334008174763,0.39086340881273746,0.09319609150224942,0.13986441438741445,0.39086340881273746
3430,2,3,0,0.04501470243055326,0.0682713650913411,0.11526785937955682,0.564122397762351,0.2073236753361974,0.564122397762351
3093,2,3,0,0.033711350162513566,0.03520689523897537,0.26483747631214055,0.49244179676272265,0.1738024815236478,0.49244179676272265
4798,4,1,0,0.013399661209058916,0.7863559796818346,0.00840588133656533,0.06926320864773058,0.12257526912481002,0.7863559796818346
3284,2,0,0,0.5098005226102218,0.01978675137020965,0.1292053612496157,0.15108824325987036,0.19011912151008273,0.5098005226102218
3785,1,3,0,0.039447098739586815,0.1693431329773057,0.06763835361399417,0.5191416670580044,0.20442974761110916,0.5191416670580044
3910,1,3,0,0.06741938790030196,0.1324016170695869,0.04902677815763201,0.4244080389203827,0.32674417795209626,0.4244080389203827
3186,2,0,0,0.47895119018207183,0.020865561506602393,0.14637967936896745,0.1722347511286978,0.1815688178136603,0.47895119018207183
4481,3,0,0,0.42061015230537013,0.007899838332218476,0.30146368614290026,0.09410953835194676,0.17591678486756443,0.42061015230537013
3986,1,3,0,0.04825263248851828,0.05676259012073053,0.11582482789485465,0.5949859257218855,0.1841740237740111,0.5949859257218855
4921,4,2,0,0.1314775159584942,0.043678262613871324,0.3928359993889959,0.19492929455983485,0.23707892747880346,0.3928359993889959
4545,4,0,0,0.5081794515547547,0.015755484447737615,0.17009623880792799,0.16254928373129576,0.1434195414582836,0.5081794515547547
4548,4,0,0,0.5475665100158515,0.01638578338389704,0.23340293149354688,0.07005613050642422,0.13258864460028022,0.5475665100158515
3897,1,0,0,0.43010850693566555,0.01529368749049202,0.18917809557617712,0.20829094600205664,0.15712876399560843,0.43010850693566555
4775,4,1,0,0.06232031606219412,0.4685228339029618,0.04916557519520047,0.039927079280770446,0.38006419555887344,0.4685228339029618
4773,4,1,0,0.014950331893775745,0.7258623732483074,0.01647713108129264,0.07791573902113816,0.164794424755486,0.7258623732483074
4604,4,0,0,0.5374950693902927,0.017026856933844026,0.22113124842057047,0.08513151062705761,0.13921531462823528,0.5374950693902927
4264,3,1,0,0.006982817105089459,0.8876615649458109,0.007351763418655876,0.04265053193073033,0.055353322599713345,0.8876615649458109
4658,4,0,0,0.5065327555956782,0.014573794803071416,0.26185088067810386,0.061959958496954015,0.15508261042619234,0.5065327555956782
4128,3,1,0,0.025092618817534166,0.44478700427864476,0.08723040942397556,0.2809765141022608,0.16191345337758462,0.44478700427864476
3789,1,3,0,0.018256564596138204,0.31228402121811594,0.03325814199171039,0.4651209781911113,0.17108029400292435,0.4651209781911113
4687,4,2,0,0.17020810443166476,0.04900512092067133,0.30133623961895706,0.1475268071662054,0.3319237278625017,0.3319237278625017
3095,2,0,0,0.4885257101967153,0.014210398561925422,0.285481659347913,0.08360628608850632,0.12817594580494024,0.4885257101967153
3278,2,0,0,0.5295198988160613,0.01782531360246754,0.18453315286031394,0.09122361218422198,0.17689802253693546,0.5295198988160613
3067,2,0,0,0.5275229063265733,0.01191086023864252,0.2723742557385167,0.05216300534662572,0.13602897234964173,0.5275229063265733
2695,0,2,0,0.10711996998335599,0.01919742953959645,0.5575046824265758,0.18627872462572614,0.12989919342474604,0.5575046824265758
4529,4,0,0,0.34374188287036045,0.020541745852802783,0.12266991758445941,0.31860504802610534,0.194441405666272,0.34374188287036045
4784,4,1,0,0.036608549236401944,0.5216171344096482,0.028861961368027135,0.05279499933073722,0.36011735565518505,0.5216171344096482
3932,1,3,0,0.1720943102559305,0.10337983378780369,0.07349200084875664,0.3115098775293874,0.33952397757812175,0.33952397757812175
4818,4,1,0,0.014915998247499458,0.8420407082967881,0.009994442363085778,0.028388882562616072,0.10465996853001065,0.8420407082967881
4401,3,0,0,0.5087516595762204,0.014394643486523442,0.25611637217786204,0.09033122552209323,0.13040609923730104,0.5087516595762204
4438,3,0,0,0.4011354893851878,0.03548921945845109,0.054875014912517714,0.29560868420696684,0.21289159203687613,0.4011354893851878
4522,4,0,0,0.5128474448693758,0.012702205446540842,0.13073060843509177,0.15981508416667714,0.18390465708231418,0.5128474448693758
2842,0,1,0,0.03068194916652329,0.7540409736216873,0.02655740178571035,0.04834038307468549,0.1403792923513937,0.7540409736216873
3182,2,3,0,0.12857659247436667,0.05653823509268808,0.17070872408085286,0.39997946147612284,0.2441969868759696,0.39997946147612284
4088,3,2,0,0.1638979000385223,0.014315803338911037,0.4883712875467891,0.05723109059616341,0.2761839184796142,0.4883712875467891
4402,3,0,0,0.54298454622753,0.02232872832219868,0.21568243272130497,0.09719291351390434,0.12181137921506213,0.54298454622753
2858,0,2,0,0.26893954188144215,0.02594808011838364,0.4479866098777563,0.08361345931734734,0.17351230880507051,0.4479866098777563
4273,3,1,0,0.0057961398195383405,0.8644329738374058,0.005603836180022499,0.06750668710996743,0.05666036305306606,0.8644329738374058
4800,4,1,0,0.044171155263546875,0.5485254823234309,0.03917155150379231,0.05639810718115357,0.3117337037280761,0.5485254823234309
4471,3,2,0,0.21536358865951072,0.007736250636626236,0.5474620331290837,0.10223848398965268,0.12719964358512634,0.5474620331290837
5002,4,0,0,0.4618636849100476,0.020849401227875392,0.2397582174481234,0.08200892683965341,0.19551976957430034,0.4618636849100476
4590,4,0,0,0.48951118548341216,0.016657407816479217,0.14666304686848908,0.17824794243825556,0.16892041739336358,0.48951118548341216
4667,4,0,0,0.497915898804701,0.024143341058875886,0.09992560848030373,0.1584204883487065,0.21959466330741262,0.497915898804701
3262,2,0,0,0.5170011990495519,0.013851717089622174,0.19994454872477402,0.11539024459280725,0.15381229054324466,0.5170011990495519
2600,0,2,0,0.21068359411975973,0.011681453737843695,0.44245469645047475,0.18918537761976442,0.14599487807215736,0.44245469645047475
4911,4,2,0,0.1211646754127544,0.04384456149212668,0.40493792262599554,0.14725532121894352,0.2827975192501798,0.40493792262599554
4203,3,0,0,0.39830856017538613,0.03975263289633903,0.08971833972238591,0.24480430129572173,0.22741616591016728,0.39830856017538613
3307,2,4,0,0.2188399554874428,0.04278083324151923,0.22104680513687316,0.2270763887346088,0.2902560173995561,0.2902560173995561
3380,2,0,0,0.4114353767564504,0.012027277142847227,0.2644431824952935,0.13303833001317272,0.17905583359223592,0.4114353767564504
3332,2,3,0,0.018525624826929547,0.11053787633555472,0.0490791943894565,0.6778976302127795,0.1439596742352798,0.6778976302127795
3318,2,0,0,0.4512252488368317,0.006263668415124588,0.3350262979668418,0.04694976353842287,0.16053502124277874,0.4512252488368317
3437,2,0,0,0.404146723045033,0.025907686099198423,0.12417946135442483,0.20007447711274579,0.24569165238859755,0.404146723045033
4613,4,0,0,0.45086672243321324,0.015133386304890905,0.28842857076880457,0.04183279435791604,0.20373852613517524,0.45086672243321324
4488,3,0,0,0.4417251136224769,0.01385598848484553,0.2197226094568126,0.15379833036091994,0.17089795807494482,0.4417251136224769
4516,4,0,0,0.5408133429845008,0.012317701495033036,0.08539960291875115,0.14861441191938654,0.2128549406823283,0.5408133429845008
4036,3,0,0,0.29662958195562156,0.02617809625911919,0.12542661488936227,0.32865962592695547,0.22310608096894152,0.32865962592695547
3238,2,0,0,0.5273826024299516,0.014516577102589114,0.22778565676181828,0.07596256218755951,0.15435260151808133,0.5273826024299516
4633,4,2,0,0.14659945308165961,0.02033428092180305,0.4840544925036552,0.20141683769009944,0.1475949358027829,0.4840544925036552
3886,1,3,0,0.025850689862366327,0.16622178001087695,0.17040106223248597,0.4716991011043584,0.16582736678991208,0.4716991011043584
4543,4,0,0,0.47618416048299017,0.028124112191867983,0.07353478239878615,0.20007208275947333,0.22208486216688245,0.47618416048299017
4880,4,3,0,0.04786993181751439,0.15613943616356846,0.11651055543277337,0.461116817474251,0.21836325911189275,0.461116817474251
3983,1,3,0,0.02389441912310019,0.33733250643615265,0.052117011890853195,0.42558618836384815,0.1610698741860458,0.42558618836384815
3302,2,0,0,0.5506817444099696,0.0151935130180359,0.21210798248501456,0.08713228937543455,0.13488447071154508,0.5506817444099696
2845,0,2,0,0.11436198438500249,0.06015143931394198,0.3677850038172623,0.19146887313902727,0.2662326993447657,0.3677850038172623
4447,3,2,0,0.0507670801191508,0.020256232572084334,0.5226127916153338,0.2586340766243391,0.1477298190690921,0.5226127916153338
3025,2,3,0,0.09659922317075142,0.08315161479199411,0.2085779023656285,0.3162650821053154,0.29540617756631077,0.3162650821053154
4782,4,1,0,0.03657217071710774,0.47169944005178754,0.0707284288141754,0.13895822304419356,0.2820417373727357,0.47169944005178754
3894,1,2,0,0.03835575634047282,0.2667606183099861,0.5107936261937936,0.06981459035940109,0.11427540879634629,0.5107936261937936
4532,4,0,0,0.47538058771081443,0.021436970970776386,0.20831774485864205,0.10904144371040816,0.1858232527493587,0.47538058771081443
3192,2,0,0,0.486341825699188,0.011943118345784763,0.2771441862156734,0.03409511268700681,0.19047575705234693,0.486341825699188
3179,2,3,0,0.025886923287319247,0.1430292770006344,0.19675821931316886,0.49706893827603404,0.13725664212284383,0.49706893827603404
4123,3,4,0,0.04992372669191668,0.3574087112475505,0.08584657849788317,0.16301614604619524,0.3438048375164542,0.3574087112475505
3995,1,3,0,0.059098888623933775,0.09634151329611988,0.2994646058035336,0.3455607816933424,0.19953421058307036,0.3455607816933424
4270,3,1,0,0.01397837487794562,0.7164850302183364,0.013098992879189832,0.1781957364463599,0.07824186557816842,0.7164850302183364
3440,2,0,0,0.5489589494401659,0.013239684722285393,0.19195309549284856,0.09501889477976748,0.15082937556493275,0.5489589494401659
4764,4,1,0,0.042934702718921455,0.6140476645450085,0.024018084747272715,0.04033747515285131,0.27866207283594646,0.6140476645450085
3070,2,0,0,0.3742291603516176,0.014016762689882502,0.2590376186174648,0.16358742121175138,0.1891290371292834,0.3742291603516176
