id,true_label,predicted_label,correct,prob_Trend,prob_Volatility,prob_Stochastic,prob_Anomaly,prob_Structural Break,confidence
18179,4,3,0,1.0317279e-07,9.8615864e-08,1.0411832e-07,0.9999782,2.153706e-05,0.9999782
13578,2,4,0,0.00021083004,5.6170036e-05,0.0006074187,7.439253e-05,0.9990512,0.9990512
18131,4,3,0,8.340718e-05,0.0012058559,0.00029018315,0.7245708,0.27384973,0.7245708
17649,3,4,0,3.3110035e-05,3.6948273e-05,0.00997703,0.079244606,0.9107083,0.9107083
13339,2,4,0,0.00033847583,2.8847759e-05,0.48620263,3.092902e-05,0.5133991,0.5133991
18925,4,3,0,5.814285e-06,5.966443e-06,4.0355328e-05,0.9890117,0.010936183,0.9890117
18373,4,3,0,4.0992546e-07,4.1399855e-07,1.1017195e-06,0.9865818,0.013416251,0.9865818
15852,1,4,0,0.00064362393,0.3768039,0.00065617746,0.008268482,0.61362785,0.61362785
19400,4,2,0,4.7481176e-06,2.17016e-06,0.9961466,6.1724195e-06,0.00384027,0.9961466
15325,1,3,0,1.4218092e-05,0.42466134,1.4374493e-05,0.5749116,0.00039850568,0.5749116
17868,3,4,0,1.9596928e-05,1.8729615e-05,2.0014535e-05,0.12265801,0.87728363,0.87728363
18252,4,3,0,4.8593625e-07,4.918446e-07,7.280552e-07,0.9974409,0.0025574206,0.9974409
18019,4,3,0,1.0961087e-05,6.462855e-05,2.293557e-05,0.8476518,0.15224968,0.8476518
10258,0,4,0,1.8803006e-06,3.509038e-07,2.2561351e-05,4.0444655e-07,0.9999748,0.9999748
18094,4,3,0,2.1831062e-07,2.1966817e-07,3.1714694e-07,0.99982685,0.00017240828,0.99982685
18237,4,3,0,4.4731888e-07,4.876057e-07,5.593452e-07,0.9986021,0.001396418,0.9986021
16568,3,1,0,4.9018187e-08,0.99999475,1.9877769e-08,5.0416725e-06,1.3645042e-07,0.99999475
17505,3,4,0,3.8085993e-05,3.4223267e-05,4.011079e-05,0.3090913,0.69079626,0.69079626
18107,4,3,0,1.0118534e-06,3.762163e-06,1.1644163e-06,0.99471617,0.005277906,0.99471617
13736,2,3,0,5.9262698e-06,5.1198253e-06,4.750291e-05,0.9726701,0.027271347,0.9726701
13315,2,4,0,7.436734e-06,7.837355e-06,0.013499543,8.878243e-06,0.9864763,0.9864763
12817,2,4,0,3.0560448e-05,1.6542312e-05,0.2909115,1.7370101e-05,0.709024,0.709024
18100,4,3,0,6.4042877e-07,6.1182294e-07,7.048158e-07,0.9997308,0.0002672397,0.9997308
11084,0,2,0,7.814198e-05,1.0328135e-06,0.9998787,1.2283753e-06,4.0898776e-05,0.9998787
19553,4,2,0,5.141642e-05,2.694791e-05,0.5258815,4.9448066e-05,0.47399065,0.5258815
15246,1,3,0,1.872079e-05,0.25638554,1.9090696e-05,0.74339086,0.00018578146,0.74339086
13672,2,0,0,0.92418504,1.6623893e-06,0.0757539,1.9876722e-06,5.7382746e-05,0.92418504
13927,2,4,0,6.3245665e-05,5.938252e-05,0.17792025,0.00023134715,0.8217258,0.8217258
18345,4,3,0,5.6265253e-05,5.4366257e-05,0.00018708181,0.8625804,0.13712184,0.8625804
18438,4,3,0,2.6823465e-05,2.6788044e-05,0.00030882808,0.732722,0.2669156,0.732722
13298,2,3,0,3.4144963e-07,1.4663269e-05,6.014362e-07,0.9999744,9.978999e-06,0.9999744
18144,4,3,0,2.3800285e-06,2.1715098e-06,2.5747546e-05,0.85128593,0.14868379,0.85128593
13855,2,4,0,1.5129128e-05,1.478282e-05,0.000110497254,0.00829601,0.99156356,0.99156356
13487,2,4,0,1.0349672e-05,1.0194014e-05,5.4577627e-05,0.0012092218,0.99871564,0.99871564
13860,2,3,0,3.829887e-06,4.2743372e-06,4.082183e-06,0.99313116,0.0068566394,0.99313116
16886,3,4,0,0.00022954396,0.012418171,0.0002666402,0.16846672,0.81861895,0.81861895
18083,4,3,0,3.151366e-07,3.5658033e-07,1.0145363e-06,0.9998078,0.00019055148,0.9998078
19410,4,2,0,7.199806e-06,4.8350586e-07,0.99987024,5.6085514e-07,0.00012151481,0.99987024
10885,0,2,0,0.0554985,1.8415592e-07,0.9444974,2.180024e-07,3.7023128e-06,0.9444974
17928,4,2,0,2.1983463e-07,1.2344086e-07,0.9999891,1.9521029e-07,1.03567145e-05,0.9999891
19700,4,2,0,0.00020590209,6.4825595e-05,0.93793625,7.943599e-05,0.061713576,0.93793625
19846,4,2,0,2.938988e-07,1.8847263e-07,0.99986356,4.110778e-07,0.00013555738,0.99986356
