id,true_label,predicted_label,correct,prob_stationary,prob_deterministic_trend,prob_stochastic_trend,prob_volatility,prob_collective_anomaly,prob_contextual_anomaly,prob_mean_shift,prob_point_anomaly,prob_trend_shift,prob_variance_shift,confidence
817,4,6,0,0.03420841532722963,0.046967734787035864,0.03741756352275662,0.02589996505291962,0.2548356270911323,0.023463067034414444,0.4725896247305243,0.017517659626307705,0.0477640227955326,0.03933632003214685,0.4725896247305243
144,4,0,0,0.6467999659076052,0.005443327032635483,0.001670570027769588,0.033475976206389806,0.2781159943585397,0.005309328238675692,0.008540703010575789,0.013149042299640059,0.0021136312353307457,0.005381461682837784,0.6467999659076052
750,8,6,0,0.00407651936525101,0.023659961998936777,0.013338857230430708,0.0020683743946432903,0.013579378920243829,0.0023061039506183656,0.8464225443985745,0.0019148036930771053,0.09048945685026906,0.002143999197955323,0.8464225443985745
115,8,6,0,0.005070605121842427,0.05108744575543109,0.012518800249238956,0.002125723767829667,0.01732402363059744,0.0031366584852820004,0.47092788154294757,0.0019981254113142425,0.43424566958438715,0.0015650664511296113,0.47092788154294757
696,8,6,0,0.0024836461574697815,0.03176857370069945,0.005436593967406136,0.0011284450466988,0.01212820736700682,0.0018921318138309597,0.8069787457774134,0.0011992997262498853,0.1358988407883226,0.0010855156549022188,0.8069787457774134
204,2,6,0,0.013112177014089831,0.08871434135218456,0.16385883446445013,0.009994525957217467,0.07610794165075171,0.008747528020017183,0.46688678154767094,0.006975124376192003,0.15449801646148542,0.011104729155940617,0.46688678154767094
813,3,0,0,0.8768924924861485,0.0006882468577820797,0.0005105148094430067,0.10629890873685661,0.005134273078731084,0.0005058764224540178,0.003846380529878834,0.003496195858637398,0.0004319004357047103,0.0021952107843636126,0.8768924924861485
278,1,6,0,0.002486502048049587,0.1542157229201125,0.010701604047775143,0.0015099364929146786,0.006958061535053851,0.0022092280443334667,0.7965941369641404,0.0015064187447529603,0.022454234822917547,0.0013641543799499589,0.7965941369641404
765,3,0,0,0.7085469974467458,0.0018805645064508532,0.0011821462707857526,0.2626324930370443,0.0075094133021528136,0.0008694552941232107,0.009377543399587658,0.003723054743289358,0.0010825823143912766,0.0031957496854290515,0.7085469974467458
868,3,0,0,0.859691249537,0.003307288608481748,0.0011822019317508136,0.0601670315000563,0.04331913733645389,0.001053478376320417,0.021114361028487967,0.006110386998356806,0.0013382973752502209,0.0027165673078416207,0.859691249537
642,3,0,0,0.6395711752148299,0.001263018343887179,0.0009391591597438144,0.32101460868597176,0.010961520220367492,0.0010903912416342265,0.006230105432609371,0.011753334948810508,0.0009133785843867009,0.006263308167759032,0.6395711752148299
