id,true_label,predicted_label,correct,prob_Trend,prob_Volatility,prob_Stochastic,prob_Anomaly,prob_Structural Break,confidence
4798,4,3,0,0.0050715987062073635,0.024494188158365997,0.010456392270744238,0.661555513769685,0.2984223070949975,0.661555513769685
5010,4,0,0,0.8903756697438678,0.0007199344409202639,0.020517038606056717,0.0012504261934063832,0.08713693101574883,0.8903756697438678
3914,1,4,0,0.0015323113629045028,0.2287103877830673,0.0012574494708206799,0.004312660606666018,0.7641871907765415,0.7641871907765415
3943,1,3,0,0.001766826402345612,0.05495347203214252,0.0021675313480182495,0.9029153913375816,0.038196778879912026,0.9029153913375816
4732,4,1,0,0.0008147854800819677,0.6230228373766437,0.0012102824104341602,0.009107463047821063,0.36584463168501924,0.6230228373766437
4343,3,4,0,0.0031173273944941466,0.00952686356547246,0.005052694328217453,0.18290069207903484,0.7994024226327812,0.7994024226327812
4743,4,1,0,0.0009236617505680488,0.6895849612214036,0.00209974815918664,0.03627782802948445,0.2711138008393575,0.6895849612214036
4616,4,2,0,0.05323691600355275,0.004237983502901551,0.4171790776287142,0.15107265080569715,0.3742733720591343,0.4171790776287142
3612,1,4,0,0.003247185452590821,0.4851914756458936,0.004290548702836519,0.015518123510055477,0.4917526666886234,0.4917526666886234
4792,4,3,0,0.0028429028332446005,0.020411546910795657,0.012624581393396894,0.5406824916900931,0.42343847717246985,0.5406824916900931
4583,4,3,0,0.00317577876606624,0.01791663269185236,0.005679638636094161,0.6404431894187922,0.332784760487195,0.6404431894187922
4737,4,1,0,0.0016863944204735227,0.6904583087856817,0.002100223809920764,0.03486995451640337,0.2708851184675206,0.6904583087856817
4272,3,4,0,0.030080078447943803,0.00716348004400509,0.09699335936070404,0.34490631626883417,0.5208567658785129,0.5208567658785129
4528,4,3,0,0.02580548314869893,0.002490816872172718,0.10531969945495487,0.5587588329216645,0.307625167602509,0.5587588329216645
3465,2,0,0,0.6495075208922918,0.0006163855866126771,0.31311888121212844,0.0084211087770766,0.028336103531890373,0.6495075208922918
4356,3,2,0,0.009492811883180472,0.0019426588957987569,0.6925411166921085,0.1300603530393033,0.16596305948960904,0.6925411166921085
4600,4,0,0,0.6436517286998772,0.0025862357115841684,0.07109131926361817,0.009907873585521344,0.27276284273939927,0.6436517286998772
3418,2,4,0,0.04217101730100221,0.0047528733643662745,0.3542498876681195,0.0071286826383557215,0.5916975390281564,0.5916975390281564
4967,4,2,0,0.006208356353847573,0.001262014514920456,0.6746393726997327,0.0032936839889073925,0.3145965724425918,0.6746393726997327
4512,4,3,0,0.0021090536769881167,0.00656452054452761,0.002859150132683633,0.9558083779645211,0.032658897681279594,0.9558083779645211
3439,2,0,0,0.5134181249604158,0.00037024990992373495,0.47540934408415303,0.0017862554061893706,0.009016025639318007,0.5134181249604158
3205,2,4,0,0.15542216283643556,0.0025244669262508494,0.3722086077108226,0.006319610385358223,0.46352515214113277,0.46352515214113277
4638,4,3,0,0.006009896763071257,0.004640188104048049,0.0161269969016534,0.5701305334833305,0.40309238474789677,0.5701305334833305
