id,true_label,predicted_label,correct,prob_Stationary,prob_Non-Stationary,confidence
15255,1,0,0,0.7803619856343273,0.2196380143656726,0.7803619856343273
17071,1,0,0,0.9880074756807313,0.011992524319268621,0.9880074756807313
3344,0,1,0,0.43240837654930275,0.5675916234506972,0.5675916234506972
5053,0,1,0,0.4835643922971905,0.5164356077028095,0.5164356077028095
17222,1,0,0,0.788502548523831,0.21149745147616908,0.788502548523831
5137,0,1,0,0.1264581887285532,0.8735418112714468,0.8735418112714468
6369,0,1,0,0.3786953093648655,0.6213046906351345,0.6213046906351345
16692,1,0,0,0.9156874232948955,0.08431257670510449,0.9156874232948955
1082,0,1,0,0.2200058098736074,0.7799941901263926,0.7799941901263926
16760,1,0,0,0.555417154093145,0.44458284590685504,0.555417154093145
1763,0,1,0,0.01405483624608217,0.9859451637539178,0.9859451637539178
5292,0,1,0,0.0021167055056966477,0.9978832944943034,0.9978832944943034
16624,1,0,0,0.5693564376795499,0.4306435623204501,0.5693564376795499
7197,0,1,0,0.023035747125109474,0.9769642528748905,0.9769642528748905
15388,1,0,0,0.641108777779083,0.35889122222091696,0.641108777779083
4117,0,1,0,0.2889920236629121,0.7110079763370879,0.7110079763370879
16896,1,0,0,0.5574090411938769,0.4425909588061231,0.5574090411938769
3288,0,1,0,0.1741907424781296,0.8258092575218704,0.8258092575218704
6372,0,1,0,0.4826975398941241,0.5173024601058759,0.5173024601058759
16845,1,0,0,0.9664667315144435,0.033533268485556544,0.9664667315144435
6306,0,1,0,0.32590292340128924,0.6740970765987108,0.6740970765987108
16079,1,0,0,0.5498848745250701,0.45011512547492993,0.5498848745250701
5178,0,1,0,0.41883916792700004,0.581160832073,0.581160832073
14735,1,0,0,0.7334576087506277,0.26654239124937235,0.7334576087506277
16840,1,0,0,0.8035157207364576,0.1964842792635424,0.8035157207364576
17060,1,0,0,0.7791759292188979,0.22082407078110214,0.7791759292188979
3156,0,1,0,0.3920819218132138,0.6079180781867862,0.6079180781867862
15295,1,0,0,0.7075994743362691,0.29240052566373087,0.7075994743362691
16894,1,0,0,0.9174330716032203,0.08256692839677975,0.9174330716032203
16892,1,0,0,0.9770177300685742,0.02298226993142584,0.9770177300685742
3037,0,1,0,0.4030888144065736,0.5969111855934264,0.5969111855934264
16413,1,0,0,0.9111815872055372,0.08881841279446281,0.9111815872055372
16248,1,0,0,0.8327675712500854,0.16723242874991465,0.8327675712500854
16754,1,0,0,0.9519575144822522,0.048042485517747785,0.9519575144822522
6820,0,1,0,0.22839050793035598,0.771609492069644,0.771609492069644
6103,0,1,0,0.11264419498904799,0.887355805010952,0.887355805010952
18420,1,0,0,0.6462258360214548,0.35377416397854516,0.6462258360214548
1626,0,1,0,0.2647118720473619,0.7352881279526381,0.7352881279526381
6611,0,1,0,0.33180414295521676,0.6681958570447832,0.6681958570447832
4544,0,1,0,0.4461955779648754,0.5538044220351246,0.5538044220351246
14666,1,0,0,0.8708800487353157,0.12911995126468434,0.8708800487353157
16916,1,0,0,0.8521429926140457,0.14785700738595428,0.8521429926140457
16232,1,0,0,0.9605167166927083,0.039483283307291644,0.9605167166927083
16409,1,0,0,0.6707337708021555,0.3292662291978446,0.6707337708021555
7219,0,1,0,0.0305007212337558,0.9694992787662442,0.9694992787662442
16976,1,0,0,0.8668586253184927,0.1331413746815073,0.8668586253184927
16963,1,0,0,0.924216657124143,0.07578334287585702,0.924216657124143
16747,1,0,0,0.6545260654732679,0.3454739345267321,0.6545260654732679
17075,1,0,0,0.8359630214841408,0.16403697851585916,0.8359630214841408
16067,1,0,0,0.8394605680801747,0.16053943191982536,0.8394605680801747
16929,1,0,0,0.6283422434625441,0.3716577565374559,0.6283422434625441
17540,1,0,0,0.7021636301756085,0.29783636982439154,0.7021636301756085
16933,1,0,0,0.9765400636518062,0.023459936348193773,0.9765400636518062
16268,1,0,0,0.8573192562130775,0.1426807437869225,0.8573192562130775
1391,0,1,0,0.09466439363904444,0.9053356063609556,0.9053356063609556
17097,1,0,0,0.9727861461140958,0.02721385388590427,0.9727861461140958
17236,1,0,0,0.7593124517378415,0.24068754826215855,0.7593124517378415
