id,true_label,predicted_label,correct,prob_stationary,prob_deterministic_trend,prob_stochastic_trend,prob_volatility,prob_collective_anomaly,prob_contextual_anomaly,prob_mean_shift,prob_point_anomaly,prob_trend_shift,prob_variance_shift,confidence
726,6,0,0,0.3474860385511454,0.026452052739562516,0.004050115164563245,0.08287493139669132,0.31364908403495845,0.002572842475249881,0.20471890177367622,0.0028080556219800476,0.0050728399465283245,0.010315138295644507,0.3474860385511454
559,2,1,0,0.001097168968873206,0.7614217906817593,0.22512084862421539,0.0008002688587130115,0.0009939866798781294,0.0008368701419419236,0.002854335248859979,0.0008333747297152266,0.0053784148463765806,0.0006629412196675373,0.7614217906817593
817,4,3,0,0.12249186922281982,0.014212410064669495,0.026652217784384796,0.5322240219749845,0.09698373387206996,0.041606838317899075,0.08912937280225781,0.005386453001814545,0.02492143784650163,0.04639164511259832,0.5322240219749845
200,0,3,0,0.07257767184630014,0.002487660475116724,0.0021157726639229224,0.7504227624177278,0.13682682792045076,0.005678275863312256,0.007411649272977896,0.002420587735203613,0.001516978923532125,0.018541812881455923,0.7504227624177278
144,4,0,0,0.6912103343945356,0.006661352878939503,0.0011817125161520251,0.013593970593514474,0.19348160967010986,0.001891155630215831,0.00463084833421076,0.0038489365135813023,0.0010222801682790276,0.08247779930046156,0.6912103343945356
598,0,4,0,0.27493159335660494,0.008405561921380733,0.0009534653359987333,0.00941213820436459,0.6852687977683815,0.001136317053022534,0.007380881347080429,0.0017410568749099246,0.0007519273035841678,0.01001826083467236,0.6852687977683815
750,8,6,0,0.0020745727560078516,0.007911966930021093,0.00776839231171775,0.0017217935969036646,0.00348896119593052,0.000727202603410319,0.8477643687103188,0.0005442149513870279,0.12729256612274356,0.0007059608215594249,0.8477643687103188
204,2,6,0,0.0028954315116744185,0.10670382899602136,0.03730155537415247,0.0029763151151233724,0.007712364444301857,0.0014585142722709288,0.6599716083258313,0.0014357420796187411,0.1778211027469676,0.0017235371340378219,0.6599716083258313
80,6,0,0,0.8440213230482337,0.0052574868493159,0.002095195835338801,0.010975068142814714,0.045999871770958246,0.0011391504996729064,0.08299310243809324,0.0023730959637470804,0.0016156448207542626,0.003530060631071192,0.8440213230482337
638,0,4,0,0.12880084837702038,0.05027686863154399,0.006645713735352649,0.06271874137631112,0.6634514680717288,0.005334258919873111,0.034344743486921445,0.02005611212290977,0.005588991629772972,0.022782253648565884,0.6634514680717288
412,6,0,0,0.798338876726454,0.0037127209032151542,0.0024752986707552846,0.020492413899952457,0.06997430994977885,0.0013924884942022838,0.09171956248111834,0.0013849726049029152,0.006298294708050372,0.004211061561570531,0.798338876726454
813,3,0,0,0.4517766001400922,0.00474267676969106,0.0018414047414032264,0.16240893937416384,0.3397076654482469,0.0020875197251410886,0.020463373792199015,0.003116372681957226,0.00165478304114237,0.012200664285963012,0.4517766001400922
919,0,4,0,0.3480588591515875,0.005754725328990255,0.0025993845071475125,0.06898912558245468,0.4929265030027257,0.0034032333146219824,0.01155346684056311,0.009683867901243122,0.0017296329364209486,0.05530120143424522,0.4929265030027257
278,1,6,0,0.0017056638908042401,0.33559554120119284,0.030316283076382303,0.001903585251783812,0.005650524262700356,0.0009275992350725782,0.528333573810442,0.0009930517087047867,0.09349166206373122,0.0010825154991859962,0.528333573810442
765,3,0,0,0.6736883083791732,0.004155820191460263,0.0019936317287846603,0.08218857047047232,0.12286927534012752,0.0014441129880289325,0.1044416014899628,0.0010809184573153442,0.002702001280684429,0.005435759673990697,0.6736883083791732
20,0,4,0,0.19135717310501252,0.004073866687695705,0.0014782575348697218,0.07044426515931916,0.6888125827020445,0.002458081757692767,0.005105680076077789,0.0017714740117189824,0.002765064473268926,0.03173355449230001,0.6888125827020445
889,2,1,0,0.0005420389382294163,0.7946591402085866,0.18431383924002895,0.0005831585150245855,0.0010155853581452676,0.0004259880486612119,0.012728681952543525,0.0005047893936780156,0.004854401876241145,0.0003723764688609261,0.7946591402085866
232,3,9,0,0.0024025281075002293,0.0008593771444568964,0.0004457609458951606,0.22257749955501271,0.028756981598426348,0.005861078176709292,0.0007728066559035451,0.001050022253956324,0.0003818434754568194,0.7368921020866827,0.7368921020866827
868,3,0,0,0.7093430306645611,0.028767751673572806,0.0016152647925765727,0.017286912179572983,0.1889822675861745,0.0014511278518472947,0.04174687271557831,0.0020833757525432987,0.00198477178659259,0.006738624996980531,0.7093430306645611
569,4,3,0,0.21142603034754107,0.003209851109585218,0.0019242617496036897,0.37077115813692463,0.36842244627465864,0.0027367487555726576,0.0071566652889112235,0.003671918666693921,0.0012531552620771971,0.02942776440843187,0.37077115813692463
921,5,3,0,0.008188023047075664,0.0019143880417267414,0.0010322538525020704,0.7418024751879528,0.007214235532337233,0.18923070500313185,0.0019158219382864445,0.0014451510392619567,0.0013353891990647566,0.045921557158660455,0.7418024751879528
496,0,4,0,0.3731372188243784,0.010792022357719498,0.0019430007011791667,0.020681484836434928,0.5109198832459071,0.0015894378480488082,0.07095461724312813,0.0015747674131185382,0.0032248703384879845,0.00518269719159729,0.5109198832459071
642,3,4,0,0.34103495556392355,0.003035861478670761,0.0021097336714496384,0.10200760187644964,0.4718232589520936,0.0038031814954845866,0.016860401455751236,0.004997788936261322,0.001991467641763291,0.05233574892815245,0.4718232589520936
626,4,0,0,0.829182085731773,0.0024443160204188105,0.0009915809187727265,0.016257382803314194,0.10692804040479567,0.002199124806044091,0.005906907300858688,0.0015240572723922187,0.0013761048503226358,0.03319039989130803,0.829182085731773
