id,true_label,predicted_label,correct,prob_stationary,prob_deterministic_trend,prob_stochastic_trend,prob_volatility,prob_collective_anomaly,prob_contextual_anomaly,prob_mean_shift,prob_point_anomaly,prob_trend_shift,prob_variance_shift,confidence
726,6,4,0,0.16816151018211162,0.008322415082744242,0.0016885733832780513,0.1723720359750212,0.4386210555118983,0.002288285729006911,0.19043146080612494,0.0019916374977391733,0.0019322421621494619,0.014190783669926009,0.4386210555118983
817,4,3,0,0.18387206958945498,0.00322459582173316,0.0027233997608495466,0.4748222068761142,0.20257543941952016,0.03321247587623296,0.059901597598223916,0.0013854184012891207,0.0030474792591131485,0.03523531739746873,0.4748222068761142
858,0,4,0,0.21071743621157094,0.011403081964306987,0.0031282930587781007,0.018964882732732613,0.6288009156897089,0.002463924791913704,0.018729322312684225,0.004194511259258298,0.002826625787445889,0.09877100619160047,0.6288009156897089
236,8,6,0,0.003023833833070091,0.03910313932348659,0.01911590758271451,0.003619157277851881,0.008643421170608775,0.005336793138194183,0.46185286678253007,0.0021232023204058124,0.4555307580294461,0.001650920541692291,0.46185286678253007
966,9,3,0,0.17057426376191992,0.0028375692168317312,0.0015843393670125238,0.21589240779787175,0.26240566606303967,0.004785482681274641,0.01562657643904565,0.0012560414479877444,0.0016689790271411146,0.32336867419787546,0.32336867419787546
918,6,0,0,0.6951631781505467,0.0021192517459143172,0.0019485942036433011,0.0867673291025318,0.12642764486052283,0.005345471820471517,0.05383244682499163,0.0016842589180274998,0.0020650369861985466,0.02464678738715164,0.6951631781505467
687,0,9,0,0.05355910848639047,0.0022234130747074555,0.0018021081097347488,0.0020049724287654913,0.12426485649779113,0.0014594864973393347,0.0010789024121138308,0.001919027534618647,0.0015799193220769536,0.8101082056364622,0.8101082056364622
144,4,0,0,0.4814477311210135,0.005805383646183547,0.0017012154717397875,0.02725639176789362,0.33235111880804474,0.001699065265268783,0.035727411634503936,0.0030677481107306698,0.0016790197046076738,0.1092649144700139,0.4814477311210135
63,4,3,0,0.14436509215000565,0.004509393022565823,0.0018962466709924906,0.19460814232486795,0.3703987892996396,0.003560048830815446,0.020324515815864506,0.007429040673163061,0.0015087667585567677,0.2513999644535287,0.3703987892996396
543,4,6,0,0.0046499835433298446,0.09211152844338136,0.025185978534556553,0.03695051986376113,0.11656419439806028,0.006483375910485881,0.7025230036823756,0.002338130435161247,0.009208311669663726,0.003984973519224343,0.7025230036823756
750,8,6,0,0.0011378155494342346,0.007956602386232746,0.006079676517827015,0.0025591813497010405,0.010780748815971393,0.0020206776443413483,0.9534817969435649,0.0006991698290899344,0.014576574680992518,0.000707756282844244,0.9534817969435649
340,3,4,0,0.014563520864575684,0.054084195108663205,0.0019682947459911345,0.22097355151941628,0.5493216201874044,0.002564189959150859,0.14273114662711447,0.0016937901796745477,0.0014740467977633958,0.010625644010246049,0.5493216201874044
623,9,4,0,0.15302477705424922,0.005341181569313915,0.0016132532771197259,0.02913296222110476,0.5603721752706062,0.0022230283886740796,0.014906622114656584,0.0020638333601247236,0.0016553401954666226,0.229666826548684,0.5603721752706062
115,8,6,0,0.00951975497742665,0.02536030769130403,0.019391059122435182,0.007894707786843726,0.029847357298667488,0.018464057967788515,0.5149704714731089,0.00218852547688152,0.36954102229341573,0.0028227359121281866,0.5149704714731089
98,4,0,0,0.5121680164840005,0.0026708872615562916,0.0015231412744601933,0.094846605773423,0.22675772515247425,0.003054674644322082,0.033052934441605265,0.0018446142907606296,0.0015438815226472512,0.12253751915475092,0.5121680164840005
594,4,0,0,0.31919354597847116,0.0026924272949780215,0.0015736917435884062,0.16425738689813071,0.2802893722292616,0.0043528424678555885,0.026637037828216276,0.001981537167207897,0.0015025992839492752,0.19751955910834085,0.31919354597847116
579,9,0,0,0.35162892501710574,0.003572152149966658,0.0015094295389709539,0.05925244170099714,0.3779049684789086,0.0031730657559336773,0.03282894924660236,0.0009702390888993923,0.00169965042527802,0.16746017859733775,0.3779049684789086
696,8,6,0,0.00606211894539517,0.043176485580456114,0.009445010792469455,0.004601726162487322,0.01576719581754687,0.006424636986155292,0.6214969037585817,0.0021147589658621264,0.2890902033164604,0.001820959674585329,0.6214969037585817
204,2,6,0,0.0035436473173594174,0.22987828148943773,0.047675547859255735,0.0032876230855549654,0.012697051451768193,0.01153937486657437,0.46098966372567285,0.003868101238097923,0.2249855129136342,0.001535196052644713,0.46098966372567285
80,6,0,0,0.5950575856139105,0.0038119894346589234,0.002102489151311618,0.10611481480708572,0.19032245924512756,0.0029256821929903457,0.06873958569381305,0.005224827740572445,0.0018294629083798273,0.023871103212150288,0.5950575856139105
412,6,0,0,0.753416241824803,0.003015369014870042,0.001817255226100254,0.04065561337705526,0.10137038187882465,0.0018532757936352607,0.08418481431504211,0.0017509446313374595,0.0025649118168429934,0.009371192121489394,0.753416241824803
813,3,0,0,0.4785873240683949,0.0036653545765776784,0.0018281586583178727,0.1609660461878657,0.24516533516993572,0.0035571587411556598,0.06668305997272955,0.003009908605905072,0.001732693740734365,0.03480496027838314,0.4785873240683949
278,1,6,0,0.0016804391295481655,0.5861498528827485,0.010632759247699328,0.0016261671720376742,0.004833742026352205,0.0037958982966198934,0.340666804311287,0.0018929774469446795,0.047948068891218276,0.0007732905955446064,0.5861498528827485
765,3,0,0,0.6485605296637772,0.0034107208104304375,0.001996101802681206,0.04721878210738037,0.1551342701878488,0.0027960714265505295,0.12402735728260741,0.0014864526475774221,0.0023142920058771906,0.013055422065269964,0.6485605296637772
20,0,3,0,0.14662350432024093,0.00442218647032792,0.0015222081592217672,0.3755967788341393,0.35826711834072134,0.002051556557551173,0.029215590608277504,0.0016430538480069082,0.002142741860088061,0.07851526100142493,0.3755967788341393
741,9,4,0,0.11394037235795924,0.0060086721603186885,0.0015512999512259133,0.08196565881327136,0.6030295922007298,0.0022921829537231606,0.023231614801413395,0.0026644435795837693,0.0015496016552021311,0.1637665615265727,0.6030295922007298
130,4,6,0,0.01333656263591506,0.011312376428571807,0.0312036198696711,0.03650107666684543,0.06036478636665595,0.1179286726863949,0.7120323922250891,0.0018180045753175985,0.011101666569280173,0.004400841976259227,0.7120323922250891
653,4,5,0,0.01939388300551791,0.04756309771129235,0.22212624669241302,0.02505682142805929,0.24648213918220405,0.361413996369447,0.02037294260390324,0.025161606153517993,0.02800129543067186,0.004427971422974013,0.361413996369447
889,2,1,0,0.0023126530077066517,0.23809447823327248,0.7339605817071044,0.0019195247964941906,0.002917885513832478,0.0035158032187481425,0.0039053186922670432,0.00293546111020189,0.009342118665339032,0.001096175055033329,0.7339605817071044
